id,date,name,opening_price,closing_price,highest_price,lowest_price,transaction_count
2521,2012-10-11,platinum,1669,1687.800048828125,1687.800048828125,1668.9000244140625,13
2522,2012-10-12,platinum,1657.0999755859375,1657.0999755859375,1657.0999755859375,1654.5,12
2523,2012-10-15,platinum,1641,1631.300048828125,1642.800048828125,1623.300048828125,34
2524,2012-10-16,platinum,1644.5,1642.699951171875,1644.5,1642.699951171875,2
2525,2012-10-17,platinum,1653.5999755859375,1668,1668,1653.5,4
2526,2012-10-18,platinum,1652.5,1641.199951171875,1652.5,1641.199951171875,2
2527,2012-10-19,platinum,1633.9000244140625,1613,1633.9000244140625,1613,1
2528,2012-10-22,platinum,1609.699951171875,1609.699951171875,1609.699951171875,1609.699951171875,0
2529,2012-10-23,platinum,1602,1573.0999755859375,1604.4000244140625,1573.0999755859375,46
2530,2012-10-24,platinum,1576,1560.199951171875,1576,1560.199951171875,2
2531,2012-10-25,platinum,1561,1567.0999755859375,1567.0999755859375,1561,0
2532,2012-10-26,platinum,1544.300048828125,1544.300048828125,1544.300048828125,1544.300048828125,0
2533,2012-10-31,platinum,1576,1576,1576,1576,1
2534,2012-11-01,platinum,1570.699951171875,1570.699951171875,1570.699951171875,1570.699951171875,2
2535,2012-11-02,platinum,1540.9000244140625,1540.9000244140625,1540.9000244140625,1540.9000244140625,1
2536,2012-11-05,platinum,1538.699951171875,1538.699951171875,1538.699951171875,1538.699951171875,0
2537,2012-11-06,platinum,1554.300048828125,1554.300048828125,1554.300048828125,1554.300048828125,0
2538,2012-11-07,platinum,1537.699951171875,1535.5,1537.699951171875,1522.5,3
2539,2012-11-08,platinum,1538.5,1538.5,1538.5,1538.5,0
2540,2012-11-09,platinum,1555.4000244140625,1555.4000244140625,1555.4000244140625,1555.4000244140625,0
2541,2012-11-12,platinum,1554,1562.5,1562.5,1554,4
2542,2012-11-13,platinum,1583.4000244140625,1583.4000244140625,1583.4000244140625,1583.4000244140625,2
2543,2012-11-14,platinum,1588.5999755859375,1588.5999755859375,1588.5999755859375,1588.5999755859375,4
2544,2012-11-15,platinum,1570.300048828125,1570.300048828125,1570.300048828125,1570.300048828125,0
2545,2012-11-16,platinum,1559,1559,1559,1559,0
2546,2012-11-19,platinum,1581,1581,1581,1581,0
2547,2012-11-20,platinum,1570.5,1570.5,1570.5,1570.5,2
2548,2012-11-21,platinum,1581.4000244140625,1581.4000244140625,1581.4000244140625,1581.4000244140625,10
2549,2012-11-23,platinum,1614.5999755859375,1614.5999755859375,1614.5999755859375,1614.5999755859375,0
2550,2012-11-26,platinum,1618,1621.5,1621.5,1618,10
2551,2012-11-27,platinum,1617.699951171875,1617.699951171875,1617.699951171875,1617.699951171875,10
2552,2012-11-28,platinum,1659.800048828125,1610,1660,1610,3
2553,2012-11-29,platinum,1614,1618,1618,1614,9
2554,2012-11-30,platinum,1603.0999755859375,1603.0999755859375,1603.0999755859375,1603.0999755859375,0
2555,2012-12-03,platinum,1612.300048828125,1612.300048828125,1612.300048828125,1612.300048828125,0
2556,2012-12-04,platinum,1581.4000244140625,1581.4000244140625,1581.4000244140625,1581.4000244140625,0
2557,2012-12-05,platinum,1582.699951171875,1582.699951171875,1582.699951171875,1582.699951171875,0
2558,2012-12-06,platinum,1599.199951171875,1599.199951171875,1599.199951171875,1599.199951171875,0
2559,2012-12-07,platinum,1605.5,1605.5,1605.5,1605.5,0
2560,2012-12-10,platinum,1621.800048828125,1621.800048828125,1621.800048828125,1621.800048828125,9
2561,2012-12-11,platinum,1638.5,1638.5,1638.5,1638.5,9
2562,2012-12-12,platinum,1644.9000244140625,1644.9000244140625,1644.9000244140625,1644.9000244140625,0
2563,2012-12-13,platinum,1611.9000244140625,1611.9000244140625,1611.9000244140625,1611.9000244140625,0
2564,2012-12-14,platinum,1619.5,1619.5,1619.5,1619.5,7
2565,2012-12-17,platinum,1609.5,1609.5,1609.5,1609.5,0
2566,2012-12-18,platinum,1613.9000244140625,1594.5,1613.9000244140625,1594.5,1
2567,2012-12-19,platinum,1593.699951171875,1593.699951171875,1593.699951171875,1593.699951171875,0
2568,2012-12-20,platinum,1546.699951171875,1546.699951171875,1546.699951171875,1546.699951171875,0
2569,2012-12-21,platinum,1537.4000244140625,1537.4000244140625,1537.4000244140625,1537.4000244140625,0
2570,2012-12-24,platinum,1535.4000244140625,1535.4000244140625,1535.4000244140625,1535.4000244140625,0
2571,2012-12-26,platinum,1535.4000244140625,1535.4000244140625,1535.4000244140625,1535.4000244140625,0
2572,2012-12-27,platinum,1532.300048828125,1532.300048828125,1532.300048828125,1532.300048828125,10470
2573,2012-12-28,platinum,1537,1517.4000244140625,1538.800048828125,1515.300048828125,3456
2574,2012-12-31,platinum,1520.4000244140625,1538.699951171875,1539.300048828125,1516.300048828125,691
2575,2013-01-02,platinum,1539.5,1565.0999755859375,1578.4000244140625,1536.5999755859375,455
2576,2013-01-03,platinum,1565.699951171875,1576.699951171875,1576.699951171875,1563.9000244140625,435
2577,2013-01-04,platinum,1548.5999755859375,1555.199951171875,1558.5,1543.5999755859375,296
2578,2013-01-07,platinum,1563,1553.800048828125,1563.5,1549.199951171875,69
2579,2013-01-08,platinum,1562.699951171875,1580.5999755859375,1584.5,1562.4000244140625,68
2580,2013-01-09,platinum,1589.800048828125,1597.800048828125,1601.4000244140625,1589,209
2581,2013-01-10,platinum,1604.800048828125,1632.4000244140625,1632.4000244140625,1604.800048828125,126
2582,2013-01-11,platinum,1630.699951171875,1629.300048828125,1636.300048828125,1629.300048828125,9
2583,2013-01-14,platinum,1639.300048828125,1656.300048828125,1662.300048828125,1639.300048828125,26
2584,2013-01-15,platinum,1663.5,1688,1693.4000244140625,1655.800048828125,64
2585,2013-01-16,platinum,1683.5999755859375,1692.199951171875,1692.199951171875,1682.4000244140625,7
2586,2013-01-17,platinum,1673,1697.800048828125,1697.800048828125,1673,35
2587,2013-01-18,platinum,1687.800048828125,1672.0999755859375,1688,1669,84
2588,2013-01-22,platinum,1676.4000244140625,1698.4000244140625,1698.4000244140625,1675.800048828125,15
2589,2013-01-23,platinum,1691.699951171875,1691.699951171875,1691.699951171875,1688.9000244140625,1
2590,2013-01-24,platinum,1682.300048828125,1682.800048828125,1682.800048828125,1674,6
2591,2013-01-25,platinum,1687,1693.9000244140625,1694.0999755859375,1680.4000244140625,219
2592,2013-01-28,platinum,1684.199951171875,1661.199951171875,1686.9000244140625,1661.199951171875,27
2593,2013-01-29,platinum,1677.4000244140625,1677.4000244140625,1677.4000244140625,1677.4000244140625,2
2594,2013-01-30,platinum,1687.800048828125,1687.800048828125,1687.800048828125,1687.800048828125,0
2595,2013-01-31,platinum,1673.9000244140625,1673.9000244140625,1673.9000244140625,1673.9000244140625,0
2596,2013-02-01,platinum,1686.199951171875,1686.199951171875,1686.199951171875,1686.199951171875,0
2597,2013-02-04,platinum,1696.5999755859375,1696.5999755859375,1696.5999755859375,1696.5999755859375,0
2598,2013-02-05,platinum,1705.699951171875,1705.699951171875,1705.699951171875,1705.699951171875,0
2599,2013-02-06,platinum,1736.5,1736.5,1736.5,1736.5,0
2600,2013-02-07,platinum,1722.300048828125,1722.300048828125,1722.300048828125,1722.300048828125,0
2601,2013-02-08,platinum,1713.5,1713.5,1713.5,1713.5,0
2602,2013-02-11,platinum,1695,1695,1695,1695,0
2603,2013-02-12,platinum,1716.0999755859375,1716.0999755859375,1716.0999755859375,1716.0999755859375,0
2604,2013-02-13,platinum,1728.5999755859375,1728.5999755859375,1728.5999755859375,1728.5999755859375,0
2605,2013-02-14,platinum,1709.800048828125,1709.800048828125,1709.800048828125,1709.800048828125,0
2606,2013-02-15,platinum,1676.5999755859375,1676.5999755859375,1676.5999755859375,1676.5999755859375,0
2607,2013-02-19,platinum,1696.4000244140625,1696.4000244140625,1696.4000244140625,1696.4000244140625,2
2608,2013-02-20,platinum,1665.300048828125,1646,1676.300048828125,1646,2
2609,2013-02-21,platinum,1618.9000244140625,1618.9000244140625,1618.9000244140625,1618.9000244140625,0
2610,2013-02-22,platinum,1606.300048828125,1606.300048828125,1606.300048828125,1606.300048828125,0
2611,2013-02-25,platinum,1619.5999755859375,1619.5999755859375,1619.5999755859375,1619.5999755859375,0
2612,2013-02-26,platinum,1665,1615.4000244140625,1665,1615.4000244140625,14
2613,2013-02-27,platinum,1606,1599,1606,1599,4
2614,2013-02-28,platinum,1582.4000244140625,1582.4000244140625,1582.4000244140625,1582.4000244140625,0
2615,2013-03-01,platinum,1571,1571.5,1571.5,1571,2
2616,2013-03-04,platinum,1564.199951171875,1564.199951171875,1564.199951171875,1564.199951171875,0
2617,2013-03-05,platinum,1583.699951171875,1583.699951171875,1583.699951171875,1583.699951171875,0
2618,2013-03-06,platinum,1577.800048828125,1577.800048828125,1577.800048828125,1577.800048828125,0
2619,2013-03-07,platinum,1593.0999755859375,1593.0999755859375,1593.0999755859375,1593.0999755859375,0
2620,2013-03-08,platinum,1601.9000244140625,1601.9000244140625,1601.9000244140625,1601.9000244140625,0
2621,2013-03-11,platinum,1599.199951171875,1599.199951171875,1599.199951171875,1599.199951171875,0
2622,2013-03-12,platinum,1593,1593,1593,1593,0
2623,2013-03-13,platinum,1591.0999755859375,1591.0999755859375,1591.0999755859375,1591.0999755859375,0
2624,2013-03-14,platinum,1587.800048828125,1587.800048828125,1587.800048828125,1587.800048828125,0
2625,2013-03-15,platinum,1591.4000244140625,1591.4000244140625,1591.4000244140625,1591.4000244140625,0
2626,2013-03-18,platinum,1578.199951171875,1578.199951171875,1578.199951171875,1578.199951171875,0
2627,2013-03-19,platinum,1554.4000244140625,1554.4000244140625,1554.4000244140625,1554.4000244140625,0
2628,2013-03-20,platinum,1581.5,1581.5,1581.5,1581.5,0
2629,2013-03-21,platinum,1579.0999755859375,1579.0999755859375,1579.0999755859375,1579.0999755859375,0
2630,2013-03-22,platinum,1580.699951171875,1580.699951171875,1580.699951171875,1580.699951171875,2
2631,2013-03-25,platinum,1582.4000244140625,1582.4000244140625,1582.4000244140625,1582.4000244140625,0
2632,2013-03-26,platinum,1566,1566,1566,1566,13957
2633,2013-03-27,platinum,1571.5999755859375,1579.800048828125,1583.300048828125,1567.699951171875,4842
2634,2013-03-28,platinum,1580.800048828125,1571.199951171875,1586.9000244140625,1559.300048828125,587
2635,2013-04-01,platinum,1571.199951171875,1596.4000244140625,1601.300048828125,1568.699951171875,88
2636,2013-04-02,platinum,1594.800048828125,1571.800048828125,1595.800048828125,1571.800048828125,75
2637,2013-04-03,platinum,1562.199951171875,1539.800048828125,1574.199951171875,1535.5,112
2638,2013-04-04,platinum,1526.300048828125,1516.699951171875,1531.699951171875,1516.0999755859375,134
2639,2013-04-05,platinum,1528.9000244140625,1534.4000244140625,1539.4000244140625,1528.9000244140625,58
2640,2013-04-08,platinum,1535.9000244140625,1535.9000244140625,1537.699951171875,1535.9000244140625,1
2641,2013-04-09,platinum,1552,1552,1553.300048828125,1552,1
2642,2013-04-10,platinum,1533.5999755859375,1529.199951171875,1536.699951171875,1529.199951171875,4
2643,2013-04-11,platinum,1525,1535.199951171875,1535.199951171875,1520,34
2644,2013-04-12,platinum,1518.0999755859375,1495.300048828125,1520.0999755859375,1492.300048828125,5
2645,2013-04-15,platinum,1430.800048828125,1424.199951171875,1430.800048828125,1424.199951171875,6
2646,2013-04-16,platinum,1416,1450,1450,1411.5999755859375,9
2647,2013-04-17,platinum,1434.800048828125,1434.800048828125,1434.800048828125,1434.800048828125,2
2648,2013-04-18,platinum,1436,1428.4000244140625,1436,1422.800048828125,12
2649,2013-04-19,platinum,1440.699951171875,1423.300048828125,1440.699951171875,1423.300048828125,1
2650,2013-04-22,platinum,1427.199951171875,1435.800048828125,1437.800048828125,1427.199951171875,4
2651,2013-04-23,platinum,1416.800048828125,1416.800048828125,1416.800048828125,1416.800048828125,0
2652,2013-04-24,platinum,1429.800048828125,1429.800048828125,1429.800048828125,1429.800048828125,0
2653,2013-04-25,platinum,1462.800048828125,1462.800048828125,1468.9000244140625,1462.800048828125,3
2654,2013-04-26,platinum,1475.199951171875,1475.199951171875,1475.199951171875,1475.199951171875,3
2655,2013-04-29,platinum,1505.5999755859375,1505.5999755859375,1525,1505.199951171875,6
2656,2013-04-30,platinum,1505.4000244140625,1505.4000244140625,1505.4000244140625,1505.4000244140625,0
2657,2013-05-01,platinum,1468.699951171875,1468.699951171875,1468.699951171875,1468.699951171875,0
2658,2013-05-02,platinum,1500.699951171875,1500.699951171875,1500.699951171875,1500.699951171875,0
2659,2013-05-03,platinum,1501.699951171875,1501.699951171875,1501.699951171875,1501.699951171875,0
2660,2013-05-06,platinum,1508.199951171875,1508.199951171875,1508.199951171875,1508.199951171875,0
2661,2013-05-07,platinum,1481.699951171875,1481.699951171875,1481.699951171875,1481.699951171875,0
2662,2013-05-08,platinum,1505.4000244140625,1505.4000244140625,1505.4000244140625,1505.4000244140625,0
2663,2013-05-09,platinum,1516.5,1516.5,1516.5,1516.5,0
2664,2013-05-10,platinum,1486,1486,1486,1486,1
2665,2013-05-13,platinum,1484.5,1484.5,1484.5,1484.5,0
2666,2013-05-14,platinum,1501.9000244140625,1501.9000244140625,1501.9000244140625,1501.9000244140625,0
2667,2013-05-15,platinum,1490.699951171875,1490.699951171875,1490.699951171875,1490.699951171875,0
2668,2013-05-16,platinum,1485.5999755859375,1485.5999755859375,1485.5999755859375,1485.5999755859375,0
2669,2013-05-17,platinum,1468,1468,1468,1468,0
2670,2013-05-20,platinum,1484.5999755859375,1484.5999755859375,1484.5999755859375,1484.5999755859375,0
2671,2013-05-21,platinum,1458.4000244140625,1458.4000244140625,1458.4000244140625,1458.4000244140625,0
2672,2013-05-22,platinum,1469.199951171875,1469.199951171875,1469.199951171875,1469.199951171875,0
2673,2013-05-23,platinum,1457.199951171875,1457.199951171875,1457.199951171875,1457.199951171875,0
2674,2013-05-24,platinum,1451.9000244140625,1451.9000244140625,1451.9000244140625,1451.9000244140625,0
2675,2013-05-28,platinum,1460.5999755859375,1460.5999755859375,1460.5999755859375,1460.5999755859375,0
2676,2013-05-29,platinum,1451.800048828125,1451.800048828125,1451.800048828125,1451.800048828125,1
2677,2013-05-30,platinum,1481.5,1481.5,1481.5,1481.5,1
2678,2013-05-31,platinum,1460.5999755859375,1460.5999755859375,1460.5999755859375,1460.5999755859375,0
2679,2013-06-03,platinum,1496.199951171875,1496.199951171875,1496.199951171875,1496.199951171875,0
2680,2013-06-04,platinum,1493,1489.9000244140625,1493,1489.9000244140625,2
2681,2013-06-05,platinum,1509.4000244140625,1509.4000244140625,1509.4000244140625,1509.4000244140625,1
2682,2013-06-06,platinum,1508.5999755859375,1528.0999755859375,1528.0999755859375,1497,4
2683,2013-06-07,platinum,1501.4000244140625,1501.4000244140625,1501.4000244140625,1501.4000244140625,0
2684,2013-06-10,platinum,1511.699951171875,1505.699951171875,1511.699951171875,1505.699951171875,1
2685,2013-06-11,platinum,1479,1479,1479,1479,0
2686,2013-06-12,platinum,1481.4000244140625,1481.4000244140625,1481.4000244140625,1481.4000244140625,0
2687,2013-06-13,platinum,1416.0999755859375,1446.199951171875,1446.199951171875,1416.0999755859375,1
2688,2013-06-14,platinum,1446.5,1446.5,1446.5,1446.5,0
2689,2013-06-17,platinum,1434.0999755859375,1434.0999755859375,1434.0999755859375,1434.0999755859375,0
2690,2013-06-18,platinum,1439.4000244140625,1439.4000244140625,1439.4000244140625,1439.4000244140625,0
2691,2013-06-19,platinum,1423.199951171875,1423.199951171875,1423.199951171875,1423.199951171875,0
2692,2013-06-20,platinum,1363.0999755859375,1363.0999755859375,1363.0999755859375,1363.0999755859375,0
2693,2013-06-21,platinum,1362.5,1362.5,1362.5,1362.5,40
2694,2013-06-24,platinum,1387.4000244140625,1328.0999755859375,1387.4000244140625,1322.0999755859375,25
2695,2013-06-25,platinum,1350,1350,1350,1350,0
2696,2013-06-26,platinum,1303.699951171875,1303.699951171875,1303.699951171875,1303.699951171875,16338
2697,2013-06-27,platinum,1301.5,1325.199951171875,1329,1301.199951171875,5052
2698,2013-06-28,platinum,1314,1336.9000244140625,1337.800048828125,1295.4000244140625,279
2699,2013-07-01,platinum,1338.5999755859375,1379.199951171875,1383.4000244140625,1332.9000244140625,230
2700,2013-07-02,platinum,1380,1366.300048828125,1383.300048828125,1366.300048828125,110
2701,2013-07-03,platinum,1363,1345.300048828125,1369.5,1345.300048828125,32
2702,2013-07-05,platinum,1324.4000244140625,1324.9000244140625,1324.9000244140625,1324.4000244140625,4
2703,2013-07-08,platinum,1332.5999755859375,1360.5,1360.5,1332.5999755859375,5
2704,2013-07-09,platinum,1372.800048828125,1367.0999755859375,1376.4000244140625,1367.0999755859375,21
2705,2013-07-10,platinum,1368.199951171875,1368.0999755859375,1390.0999755859375,1368.0999755859375,12
2706,2013-07-11,platinum,1412.199951171875,1421.0999755859375,1426.5,1400,56
2707,2013-07-12,platinum,1415,1409.5999755859375,1415,1409.5999755859375,7
2708,2013-07-15,platinum,1421.800048828125,1422.5,1423,1421.800048828125,11
2709,2013-07-16,platinum,1412.800048828125,1426.0999755859375,1431.199951171875,1412.800048828125,20
2710,2013-07-17,platinum,1411.5999755859375,1411.5999755859375,1411.5999755859375,1411.5999755859375,0
2711,2013-07-18,platinum,1413.300048828125,1413.300048828125,1413.300048828125,1413.300048828125,0
2712,2013-07-19,platinum,1429.699951171875,1429.699951171875,1429.699951171875,1429.699951171875,8
2713,2013-07-22,platinum,1447,1447,1447,1447,56
2714,2013-07-23,platinum,1442.0999755859375,1442.0999755859375,1442.0999755859375,1442.0999755859375,0
2715,2013-07-24,platinum,1455.199951171875,1455.199951171875,1455.199951171875,1455.199951171875,108
2716,2013-07-25,platinum,1447,1447,1447,1447,15
2717,2013-07-26,platinum,1462,1421.9000244140625,1462,1421.9000244140625,11
2718,2013-07-29,platinum,1441.800048828125,1441.800048828125,1441.800048828125,1441.800048828125,1
2719,2013-07-30,platinum,1436.5999755859375,1436.5999755859375,1436.5999755859375,1436.5999755859375,0
2720,2013-07-31,platinum,1428.4000244140625,1428.4000244140625,1428.4000244140625,1428.4000244140625,0
2721,2013-08-01,platinum,1442.9000244140625,1442.9000244140625,1442.9000244140625,1442.9000244140625,0
2722,2013-08-02,platinum,1450.5999755859375,1450.5999755859375,1450.5999755859375,1450.5999755859375,0
2723,2013-08-05,platinum,1447.199951171875,1447.199951171875,1447.199951171875,1447.199951171875,0
2724,2013-08-06,platinum,1426.9000244140625,1426.9000244140625,1426.9000244140625,1426.9000244140625,0
2725,2013-08-07,platinum,1437.4000244140625,1437.4000244140625,1437.4000244140625,1437.4000244140625,0
2726,2013-08-08,platinum,1490.699951171875,1490.699951171875,1490.699951171875,1490.699951171875,0
2727,2013-08-09,platinum,1499.699951171875,1499.699951171875,1499.699951171875,1499.699951171875,0
2728,2013-08-12,platinum,1497.800048828125,1497.800048828125,1497.800048828125,1497.800048828125,0
2729,2013-08-13,platinum,1498.800048828125,1498.800048828125,1498.800048828125,1498.800048828125,0
2730,2013-08-14,platinum,1504.300048828125,1504.300048828125,1504.300048828125,1504.300048828125,0
2731,2013-08-15,platinum,1531.4000244140625,1531.4000244140625,1531.4000244140625,1531.4000244140625,0
2732,2013-08-16,platinum,1526.699951171875,1526.699951171875,1526.699951171875,1526.699951171875,0
2733,2013-08-19,platinum,1508.0999755859375,1508.0999755859375,1508.0999755859375,1508.0999755859375,0
2734,2013-08-20,platinum,1524.5999755859375,1524.5999755859375,1524.5999755859375,1524.5999755859375,0
2735,2013-08-21,platinum,1518.199951171875,1518.199951171875,1518.199951171875,1518.199951171875,0
2736,2013-08-22,platinum,1539.199951171875,1539.199951171875,1539.199951171875,1539.199951171875,0
2737,2013-08-23,platinum,1540.699951171875,1540.699951171875,1540.699951171875,1540.699951171875,0
2738,2013-08-26,platinum,1543.5999755859375,1543.5999755859375,1543.5999755859375,1543.5999755859375,0
2739,2013-08-27,platinum,1531.199951171875,1531.199951171875,1531.199951171875,1531.199951171875,0
2740,2013-08-28,platinum,1539.199951171875,1539.199951171875,1539.199951171875,1539.199951171875,0
2741,2013-08-29,platinum,1521.5,1521.5,1521.5,1521.5,0
2742,2013-08-30,platinum,1526.199951171875,1526.199951171875,1526.199951171875,1526.199951171875,0
2743,2013-09-03,platinum,1537.300048828125,1537.300048828125,1537.300048828125,1537.300048828125,0
2744,2013-09-04,platinum,1493.800048828125,1493.800048828125,1493.800048828125,1493.800048828125,0
2745,2013-09-05,platinum,1481.199951171875,1481.199951171875,1481.199951171875,1481.199951171875,0
2746,2013-09-06,platinum,1494.800048828125,1494.800048828125,1494.800048828125,1494.800048828125,0
2747,2013-09-09,platinum,1482.0999755859375,1482.0999755859375,1482.0999755859375,1482.0999755859375,0
2748,2013-09-10,platinum,1473.199951171875,1473.199951171875,1473.199951171875,1473.199951171875,0
2749,2013-09-11,platinum,1477.9000244140625,1472.5999755859375,1477.9000244140625,1472.5999755859375,1
2750,2013-09-12,platinum,1441.800048828125,1441.800048828125,1441.800048828125,1441.800048828125,0
2751,2013-09-13,platinum,1443.5999755859375,1443.5999755859375,1443.5999755859375,1443.5999755859375,0
2752,2013-09-16,platinum,1440.5999755859375,1440.5999755859375,1440.5999755859375,1440.5999755859375,0
2753,2013-09-17,platinum,1421.800048828125,1421.800048828125,1421.800048828125,1421.800048828125,0
2754,2013-09-18,platinum,1424.5999755859375,1424.5999755859375,1424.5999755859375,1424.5999755859375,0
2755,2013-09-19,platinum,1482.0999755859375,1472.4000244140625,1482.0999755859375,1472.4000244140625,1
2756,2013-09-20,platinum,1432.0999755859375,1432.0999755859375,1432.0999755859375,1432.0999755859375,0
2757,2013-09-23,platinum,1425.4000244140625,1425.4000244140625,1425.4000244140625,1425.4000244140625,0
2758,2013-09-24,platinum,1425.4000244140625,1418.300048828125,1425.4000244140625,1418.300048828125,0
2759,2013-09-25,platinum,1428.300048828125,1428.300048828125,1428.300048828125,1428.300048828125,0
2760,2013-09-26,platinum,1410.199951171875,1410.199951171875,1410.199951171875,1410.199951171875,13208
2761,2013-09-27,platinum,1408.800048828125,1414.9000244140625,1421,1396.800048828125,6436
2762,2013-09-30,platinum,1421.9000244140625,1408.0999755859375,1430.9000244140625,1399.199951171875,1008
2763,2013-10-01,platinum,1395,1381.699951171875,1410.5,1373,529
2764,2013-10-02,platinum,1380.4000244140625,1389.800048828125,1395.4000244140625,1378.5,149
2765,2013-10-03,platinum,1380.699951171875,1369.5,1380.699951171875,1366,46
2766,2013-10-04,platinum,1376.0999755859375,1384.699951171875,1387.699951171875,1376.0999755859375,33
2767,2013-10-07,platinum,1385.0999755859375,1398.5999755859375,1400.4000244140625,1384.199951171875,59
2768,2013-10-08,platinum,1398.9000244140625,1400.199951171875,1405,1398.5,47
2769,2013-10-09,platinum,1381.800048828125,1379.5,1381.800048828125,1379.300048828125,39
2770,2013-10-10,platinum,1381.300048828125,1392.300048828125,1394,1381.300048828125,30
2771,2013-10-11,platinum,1382.300048828125,1372,1385.199951171875,1372,9
2772,2013-10-14,platinum,1372.699951171875,1380.5999755859375,1380.5999755859375,1372.699951171875,7
2773,2013-10-15,platinum,1380.4000244140625,1380.4000244140625,1380.4000244140625,1380.4000244140625,8
2774,2013-10-16,platinum,1395.199951171875,1395.199951171875,1395.199951171875,1395.199951171875,9
2775,2013-10-17,platinum,1427.199951171875,1431.9000244140625,1431.9000244140625,1427.199951171875,19
2776,2013-10-18,platinum,1434.800048828125,1434.800048828125,1435.4000244140625,1434.800048828125,3
2777,2013-10-21,platinum,1431.300048828125,1435.699951171875,1439.199951171875,1431.300048828125,5
2778,2013-10-22,platinum,1433.9000244140625,1447.800048828125,1447.800048828125,1433.9000244140625,146
2779,2013-10-23,platinum,1436.699951171875,1436.699951171875,1436.699951171875,1436.699951171875,10
2780,2013-10-24,platinum,1453.300048828125,1453.300048828125,1453.300048828125,1453.300048828125,0
2781,2013-10-25,platinum,1452.199951171875,1452.5,1452.5,1451.699951171875,4
2782,2013-10-28,platinum,1458.9000244140625,1470.0999755859375,1470.0999755859375,1458.9000244140625,6
2783,2013-10-29,platinum,1465.300048828125,1459.0999755859375,1465.300048828125,1459.0999755859375,9
2784,2013-10-30,platinum,1477.4000244140625,1477.4000244140625,1477.4000244140625,1477.4000244140625,0
2785,2013-10-31,platinum,1445.9000244140625,1445.9000244140625,1445.9000244140625,1445.9000244140625,3
2786,2013-11-01,platinum,1449.4000244140625,1449.4000244140625,1449.4000244140625,1449.4000244140625,0
2787,2013-11-04,platinum,1453.9000244140625,1453.9000244140625,1453.9000244140625,1453.9000244140625,0
2788,2013-11-05,platinum,1447.699951171875,1447.699951171875,1447.699951171875,1447.699951171875,0
2789,2013-11-06,platinum,1465.5999755859375,1465.5999755859375,1465.5999755859375,1465.5999755859375,0
2790,2013-11-07,platinum,1455,1455,1455,1455,0
2791,2013-11-08,platinum,1441.0999755859375,1441.0999755859375,1441.0999755859375,1441.0999755859375,0
2792,2013-11-11,platinum,1430.5999755859375,1430.5999755859375,1430.5999755859375,1430.5999755859375,0
2793,2013-11-12,platinum,1437.800048828125,1437.800048828125,1437.800048828125,1437.800048828125,0
2794,2013-11-13,platinum,1430.199951171875,1430.199951171875,1430.199951171875,1430.199951171875,0
2795,2013-11-14,platinum,1442.300048828125,1442.300048828125,1442.300048828125,1442.300048828125,0
2796,2013-11-15,platinum,1437.0999755859375,1437.0999755859375,1437.0999755859375,1437.0999755859375,0
2797,2013-11-18,platinum,1409.199951171875,1409.199951171875,1409.199951171875,1409.199951171875,0
2798,2013-11-19,platinum,1418.0999755859375,1418.0999755859375,1418.0999755859375,1418.0999755859375,0
2799,2013-11-20,platinum,1397.800048828125,1397.800048828125,1397.800048828125,1397.800048828125,0
2800,2013-11-21,platinum,1389.9000244140625,1389.9000244140625,1389.9000244140625,1389.9000244140625,0
2801,2013-11-22,platinum,1380.9000244140625,1380.9000244140625,1380.9000244140625,1380.9000244140625,0
2802,2013-11-25,platinum,1376,1376,1376,1376,0
2803,2013-11-26,platinum,1370.4000244140625,1370.4000244140625,1370.4000244140625,1370.4000244140625,2
2804,2013-11-27,platinum,1351.199951171875,1351.199951171875,1351.199951171875,1351.199951171875,0
2805,2013-11-29,platinum,1367.9000244140625,1367.9000244140625,1367.9000244140625,1367.9000244140625,1
2806,2013-12-02,platinum,1345.9000244140625,1345.9000244140625,1345.9000244140625,1345.9000244140625,0
2807,2013-12-03,platinum,1354.9000244140625,1354.9000244140625,1354.9000244140625,1354.9000244140625,0
2808,2013-12-04,platinum,1375.0999755859375,1375.0999755859375,1375.0999755859375,1375.0999755859375,0
2809,2013-12-05,platinum,1362.5999755859375,1362.5999755859375,1362.5999755859375,1362.5999755859375,0
2810,2013-12-06,platinum,1355.4000244140625,1355.4000244140625,1355.4000244140625,1355.4000244140625,0
2811,2013-12-09,platinum,1367.5999755859375,1367.5999755859375,1367.5999755859375,1367.5999755859375,0
2812,2013-12-10,platinum,1387.800048828125,1387.800048828125,1387.800048828125,1387.800048828125,0
2813,2013-12-11,platinum,1384.300048828125,1384.300048828125,1384.300048828125,1384.300048828125,0
2814,2013-12-12,platinum,1363.5,1363.5,1363.5,1363.5,0
2815,2013-12-13,platinum,1362,1362,1362,1362,0
2816,2013-12-16,platinum,1359.199951171875,1359.199951171875,1359.199951171875,1359.199951171875,0
2817,2013-12-17,platinum,1343.699951171875,1343.699951171875,1343.699951171875,1343.699951171875,0
2818,2013-12-18,platinum,1342.199951171875,1342.199951171875,1342.199951171875,1342.199951171875,0
2819,2013-12-19,platinum,1318,1318,1318,1318,0
2820,2013-12-20,platinum,1331.9000244140625,1331.9000244140625,1331.9000244140625,1331.9000244140625,0
2821,2013-12-23,platinum,1327.300048828125,1327.300048828125,1327.300048828125,1327.300048828125,0
